session_id,user_id,timestamp,channel,device,session_duration,page_views
SES_002509,USER_001964,2025-11-08 12:05:22,Organic Search,Tablet,14,8
SES_002510,USER_000249,2025-11-26 16:12:22,Email,Tablet,361,12
SES_002511,USER_001753,2025-10-21 10:45:22,Organic Search,Mobile,315,4
SES_002512,USER_000424,2025-11-23 09:25:22,Social Media,Desktop,64,15
SES_002513,USER_001552,2025-11-09 14:15:22,Referral,Tablet,123,13
SES_002514,USER_001164,2025-11-09 16:16:22,Paid Search,Tablet,229,13
SES_002515,USER_000659,2025-10-20 17:40:22,Direct,Desktop,177,18
SES_002516,USER_001763,2025-11-13 13:41:22,Social Media,Desktop,16,11
SES_002517,USER_000208,2025-11-07 23:33:22,Direct,Mobile,280,4
SES_002518,USER_001866,2025-11-06 20:33:22,Referral,Tablet,25,17
SES_002519,USER_000840,2025-10-20 02:49:22,Organic Search,Tablet,162,13
SES_002520,USER_000141,2025-09-19 22:16:22,Paid Search,Mobile,296,9
SES_002521,USER_001300,2025-12-19 08:44:22,Organic Search,Tablet,111,11
SES_002522,USER_001998,2025-10-15 21:52:22,Referral,Mobile,317,2
SES_002523,USER_000017,2025-11-05 14:20:22,Direct,Desktop,121,7
SES_002524,USER_001298,2025-10-22 15:49:22,Email,Tablet,370,9
SES_002525,USER_001898,2025-10-23 08:35:22,Direct,Desktop,161,7
SES_002526,USER_001284,2025-09-22 05:44:22,Organic Search,Mobile,54,20
SES_002527,USER_000931,2025-12-16 11:54:22,Direct,Mobile,501,17
SES_002528,USER_001102,2025-10-23 22:06:22,Organic Search,Desktop,320,11
SES_002529,USER_001651,2025-11-16 16:12:22,Email,Desktop,3,14
SES_002530,USER_000416,2025-11-29 04:25:22,Email,Mobile,269,2
SES_002531,USER_000963,2025-10-28 17:55:22,Direct,Tablet,122,18
SES_002532,USER_001559,2025-11-15 08:05:22,Direct,Desktop,43,10
SES_002533,USER_001871,2025-11-19 01:18:22,Organic Search,Desktop,167,20
SES_002534,USER_000811,2025-10-03 22:30:22,Referral,Desktop,37,5
SES_002535,USER_001767,2025-10-06 22:34:22,Organic Search,Desktop,191,6
SES_002536,USER_001553,2025-10-18 13:57:22,Referral,Mobile,25,9
SES_002537,USER_000205,2025-10-24 13:19:22,Referral,Tablet,328,9
SES_002538,USER_000989,2025-11-30 17:28:22,Paid Search,Tablet,14,20
SES_002539,USER_000058,2025-12-06 20:24:22,Paid Search,Mobile,141,15
SES_002540,USER_000834,2025-12-04 11:05:22,Paid Search,Mobile,361,19
SES_002541,USER_000543,2025-10-15 16:29:22,Email,Desktop,36,1
SES_002542,USER_000073,2025-12-17 08:01:22,Email,Tablet,317,2
SES_002543,USER_000306,2025-10-13 20:42:22,Organic Search,Desktop,9,1
SES_002544,USER_001218,2025-11-27 23:46:22,Paid Search,Desktop,271,2
SES_002545,USER_000839,2025-10-31 18:43:22,Email,Desktop,152,7
SES_002546,USER_000197,2025-11-28 05:19:22,,Tablet,67,2
SES_002547,USER_001261,2025-11-21 18:26:22,Direct,Desktop,288,7
SES_002548,USER_000419,2025-11-17 13:30:22,Organic Search,Desktop,31,4
SES_002549,USER_000292,2025-11-27 23:54:22,Direct,Desktop,191,16
SES_002550,USER_001623,2025-10-12 14:19:22,Social Media,Tablet,267,14
SES_002551,USER_000932,2025-10-04 02:25:22,Direct,Desktop,115,1
SES_002552,USER_000377,2025-10-21 20:33:22,Paid Search,Mobile,62,5
SES_002553,USER_000553,2025-11-04 15:23:22,Organic Search,Desktop,43,19
SES_002554,USER_001634,2025-09-29 16:04:22,Referral,Tablet,57,15
SES_002555,USER_000647,2025-11-18 16:42:22,Paid Search,Mobile,184,12
SES_002556,USER_001475,2025-10-01 19:17:22,Email,Mobile,166,10
SES_002557,USER_000230,2025-11-29 12:01:22,Social Media,Mobile,158,12
SES_002558,USER_001191,2025-11-06 12:26:22,Direct,Mobile,558,18
SES_002559,USER_001644,2025-09-30 17:09:22,Email,Tablet,60,20
SES_002560,USER_000439,2025-11-27 00:34:22,Email,Tablet,202,5
SES_002561,USER_001047,2025-11-17 23:21:22,Direct,Mobile,109,1
SES_002562,USER_000598,2025-10-19 02:10:22,Organic Search,Desktop,152,16
SES_002563,USER_001912,2025-12-08 05:26:22,Social Media,Mobile,152,17
SES_002564,USER_000571,2025-10-14 23:56:22,Referral,Desktop,277,8
SES_002565,USER_000459,2025-11-27 19:50:22,Email,Desktop,126,4
SES_002566,USER_000136,2025-12-02 03:44:22,Email,Tablet,348,6
SES_002567,USER_001849,2025-10-10 18:05:22,Referral,Desktop,362,12
SES_002568,USER_001063,2025-10-31 12:14:22,Paid Search,,3,18
SES_002569,USER_001254,2025-11-06 19:08:22,Referral,Mobile,49,4
SES_002570,USER_001635,2025-09-19 11:51:22,Direct,Desktop,52,13
SES_002571,USER_000285,2025-09-19 11:55:22,Organic Search,Tablet,177,8
SES_002572,USER_001489,2025-12-16 02:30:22,Referral,Tablet,136,19
SES_002573,USER_001726,2025-11-17 11:03:22,Email,Tablet,73,18
SES_002574,USER_001672,2025-09-30 04:45:22,Social Media,Desktop,9,20
SES_002575,USER_001952,2025-12-04 03:35:22,Paid Search,Desktop,231,8
SES_002576,USER_001422,2025-11-15 14:17:22,Organic Search,Tablet,166,12
SES_002577,USER_000388,2025-10-22 21:50:22,Direct,Mobile,29,1
SES_002578,USER_000569,2025-12-09 20:09:22,Organic Search,Desktop,70,8
SES_002579,USER_001192,2025-11-11 00:19:22,Email,Tablet,163,10
SES_002580,USER_000283,2025-12-18 20:13:22,Email,Desktop,18,18
SES_002581,USER_000312,2025-10-24 08:04:22,Paid Search,Tablet,433,17
SES_002582,USER_001969,2025-10-07 07:32:22,Direct,Mobile,620,5
SES_002583,USER_001854,2025-11-08 15:20:22,Direct,Mobile,54,11
SES_002584,USER_001948,2025-10-07 01:32:22,Social Media,Desktop,95,6
SES_002585,USER_001947,2025-10-17 22:47:22,Social Media,Tablet,17,18
SES_002586,USER_001611,2025-10-07 05:02:22,Direct,Mobile,501,6
SES_002587,USER_000125,2025-12-08 21:40:22,Social Media,Mobile,21,2
SES_002588,USER_001151,2025-11-18 06:29:22,Social Media,Desktop,9,5
SES_002589,USER_001852,2025-10-21 03:27:22,Organic Search,Tablet,428,7
SES_002590,USER_001342,2025-10-06 06:05:22,Referral,Mobile,16,1
SES_002591,USER_001958,2025-10-23 05:03:22,Email,Mobile,250,8
SES_002592,USER_000449,2025-10-22 20:42:22,Social Media,Desktop,690,14
SES_002593,USER_000750,2025-12-09 20:42:22,Organic Search,Desktop,72,1
SES_002594,USER_000532,2025-11-22 11:05:22,Paid Search,Mobile,121,5
SES_002595,USER_001926,2025-10-19 22:53:22,Organic Search,Mobile,137,6
SES_002596,USER_001044,2025-10-29 15:05:22,Email,Desktop,90,1
SES_002597,USER_000566,2025-11-09 01:03:22,Social Media,Mobile,549,5
SES_002598,USER_001619,2025-09-29 07:14:22,Email,Mobile,128,9
SES_002599,USER_000741,2025-12-07 20:48:22,Organic Search,Tablet,11,7
SES_002600,USER_000618,2025-09-20 12:44:22,Organic Search,Mobile,124,16
SES_002601,USER_001800,2025-10-07 15:33:22,Social Media,Mobile,9,14
SES_002602,USER_001239,2025-11-07 04:27:22,Paid Search,Tablet,102,9
SES_002603,USER_001641,2025-11-03 16:40:22,Paid Search,Mobile,194,9
SES_002604,USER_001120,2025-10-26 08:10:22,Organic Search,Tablet,170,7
SES_002605,USER_000629,2025-11-28 13:51:22,Paid Search,,198,8
SES_002606,USER_001082,2025-10-17 22:01:22,Social Media,Tablet,295,3
SES_002607,USER_000712,2025-11-24 19:55:22,Direct,Mobile,93,1
SES_002608,USER_000169,2025-10-01 14:20:22,Paid Search,Mobile,67,9
SES_002609,USER_000869,2025-10-12 19:13:22,Referral,Mobile,170,17
SES_002610,USER_000415,2025-09-19 18:49:22,Referral,Tablet,87,2
SES_002611,USER_000165,2025-10-09 13:02:22,Direct,Tablet,175,2
SES_002612,USER_000220,2025-09-30 19:20:22,Paid Search,Mobile,302,8
SES_002613,USER_001812,2025-12-17 03:05:22,Email,Tablet,96,4
SES_002614,USER_001479,2025-12-09 00:14:22,Social Media,Tablet,685,2
SES_002615,USER_000674,2025-11-22 19:24:22,Social Media,Tablet,113,17
SES_002616,USER_000340,2025-11-04 11:58:22,Paid Search,Mobile,45,17
SES_002617,USER_001071,2025-12-18 14:19:22,Paid Search,Tablet,363,15
SES_002618,USER_001937,2025-09-20 02:26:22,Direct,Tablet,46,4
SES_002619,USER_000266,2025-11-11 14:45:22,Referral,Tablet,114,5
SES_002620,USER_001587,2025-10-15 08:56:22,Direct,Mobile,52,16
SES_002621,USER_001843,2025-10-05 04:30:22,Paid Search,Mobile,147,4
SES_002622,USER_000954,2025-09-19 17:09:22,Organic Search,Tablet,143,12
SES_002623,USER_000437,2025-11-22 12:18:22,Social Media,Mobile,38,5
SES_002624,USER_001234,2025-11-08 16:28:22,Organic Search,Desktop,280,13
SES_002625,USER_001641,2025-12-13 23:53:22,Email,Tablet,115,13
SES_002626,USER_001428,2025-11-15 09:01:22,Email,Desktop,50,12
SES_002627,USER_000149,2025-10-07 13:38:22,Organic Search,Mobile,312,13
SES_002628,USER_001571,2025-09-20 03:17:22,,Desktop,697,17
SES_002629,USER_001184,2025-10-22 16:36:22,Referral,Desktop,174,8
SES_002630,USER_001513,2025-10-06 20:52:22,Direct,Desktop,1,4
SES_002631,USER_000755,2025-11-13 07:09:22,Organic Search,Desktop,8,4
SES_002632,USER_001461,2025-09-28 23:48:22,Referral,Mobile,215,13
SES_002633,USER_000192,2025-10-20 19:00:22,Direct,Desktop,66,3
SES_002634,USER_001005,2025-09-19 21:19:22,Social Media,Mobile,54,5
SES_002635,USER_001525,2025-11-23 06:08:22,Organic Search,Desktop,144,11
SES_002636,USER_000480,2025-10-03 15:52:22,Email,Mobile,296,5
SES_002637,USER_001750,2025-12-03 23:06:22,Direct,Mobile,54,13
SES_002638,USER_000315,2025-12-09 13:06:22,Direct,Desktop,238,1
SES_002639,USER_000290,2025-10-26 20:45:22,Social Media,Mobile,267,15
SES_002640,USER_000251,2025-09-23 22:22:22,Organic Search,Desktop,315,15
SES_002641,USER_001362,2025-11-05 00:09:22,Referral,Tablet,251,16
SES_002642,USER_001820,2025-09-26 17:24:22,Social Media,Tablet,2,6
SES_002643,USER_000786,2025-11-14 21:10:22,Social Media,Mobile,220,6
SES_002644,USER_000303,2025-09-25 16:54:22,Social Media,Mobile,208,13
SES_002645,USER_000279,2025-11-15 16:53:22,Social Media,Mobile,97,9
SES_002646,USER_001932,2025-09-21 01:59:22,Referral,Mobile,524,7
SES_002647,USER_000257,2025-11-01 18:04:22,Email,Tablet,26,20
SES_002648,USER_001633,2025-10-17 03:45:22,Email,Mobile,407,1
SES_002649,USER_001598,2025-10-23 04:16:22,Email,Desktop,34,11
SES_002650,USER_001582,2025-11-05 18:34:22,,Tablet,133,20
SES_002651,USER_000879,2025-10-08 02:30:22,Referral,Mobile,163,15
SES_002652,USER_001025,2025-10-21 11:38:22,Referral,Mobile,107,16
SES_002653,USER_001443,2025-12-05 01:49:22,Social Media,Mobile,342,19
SES_002654,USER_001536,2025-09-22 19:11:22,Social Media,Desktop,116,13
SES_002655,USER_000988,2025-10-06 02:04:22,Organic Search,Desktop,517,5
SES_002656,USER_001243,2025-10-02 15:06:22,Email,Tablet,392,14
SES_002657,USER_000762,2025-10-05 02:24:22,Organic Search,Desktop,172,18
SES_002658,USER_001926,2025-10-03 20:35:22,Email,Desktop,5,6
SES_002659,USER_001530,2025-10-03 00:55:22,,Desktop,37,6
SES_002660,USER_000551,2025-11-11 06:08:22,Organic Search,Mobile,36,13
SES_002661,USER_001888,2025-11-21 13:21:22,Organic Search,Mobile,112,1
SES_002662,USER_001928,2025-10-16 13:43:22,Email,Desktop,394,1
SES_002663,USER_000772,2025-09-23 20:55:22,Paid Search,Mobile,36,9
SES_002664,USER_000495,2025-12-01 19:12:22,Email,Mobile,274,14
SES_002665,USER_000533,2025-11-29 11:52:22,Direct,Mobile,254,11
SES_002666,USER_000449,2025-09-26 17:14:22,Referral,Tablet,70,20
SES_002667,USER_000328,2025-12-05 18:26:22,Paid Search,Mobile,35,3
SES_002668,USER_001674,2025-12-01 15:10:22,Social Media,Mobile,663,19
SES_002669,USER_000930,2025-11-12 12:26:22,Referral,Mobile,186,6
SES_002670,USER_000766,2025-10-11 04:59:22,Paid Search,Mobile,175,19
SES_002671,USER_000858,2025-09-22 02:04:22,,Mobile,64,1
SES_002672,USER_001158,2025-11-21 23:06:22,Organic Search,Tablet,1,4
SES_002673,USER_001270,2025-10-11 06:20:22,Organic Search,Mobile,384,8
SES_002674,USER_001961,2025-09-23 19:34:22,Organic Search,Desktop,412,12
SES_002675,USER_001856,2025-10-13 18:31:22,Paid Search,Desktop,7,12
SES_002676,USER_000581,2025-12-11 21:40:22,Organic Search,Tablet,46,11
SES_002677,USER_001656,2025-11-01 10:01:22,Paid Search,Tablet,126,18
SES_002678,USER_000604,2025-11-29 21:02:22,Direct,Desktop,38,6
SES_002679,USER_001530,2025-10-21 00:16:22,Email,Tablet,4,19
SES_002680,USER_000118,2025-11-27 07:32:22,Social Media,Desktop,31,19
SES_002681,USER_001949,2025-11-14 22:06:22,Social Media,Tablet,165,5
SES_002682,USER_001205,2025-09-26 14:27:22,Email,Desktop,118,10
SES_002683,USER_001313,2025-11-05 19:28:22,Organic Search,Tablet,268,9
SES_002684,USER_000811,2025-10-01 05:31:22,Social Media,Desktop,158,6
SES_002685,USER_001751,2025-11-15 14:02:22,Email,Tablet,92,14
SES_002686,USER_001838,2025-10-25 02:38:22,Direct,Mobile,52,4
SES_002687,USER_001215,2025-10-08 09:19:22,Email,Desktop,4,19
SES_002688,USER_000341,2025-10-10 09:05:22,Social Media,Desktop,56,7
SES_002689,USER_000555,2025-12-18 14:22:22,Paid Search,Mobile,1,4
SES_002690,USER_001060,2025-10-16 11:07:22,Direct,Mobile,48,2
SES_002691,USER_000767,2025-11-15 03:16:22,Referral,Mobile,167,5
SES_002692,USER_001287,2025-12-17 10:34:22,Paid Search,Tablet,141,9
SES_002693,USER_000620,2025-12-14 22:02:22,Organic Search,Tablet,472,1
SES_002694,USER_001804,2025-11-28 02:49:22,Email,Tablet,39,7
SES_002695,USER_001931,2025-10-19 16:55:22,Direct,Desktop,79,20
SES_002696,USER_000684,2025-09-26 16:39:22,Direct,Mobile,57,17
SES_002697,USER_000352,2025-12-10 04:08:22,Referral,Desktop,318,18
SES_002698,USER_000546,2025-10-31 09:45:22,Email,Desktop,3,17
SES_002699,USER_001510,2025-11-09 02:26:22,Paid Search,Desktop,356,11
SES_002700,USER_000018,2025-11-05 14:08:22,Paid Search,Desktop,36,12
SES_002701,USER_000916,2025-10-03 04:29:22,Referral,Mobile,33,10
SES_002702,USER_001624,2025-10-12 04:44:22,Social Media,Tablet,2,6
SES_002703,USER_001241,2025-10-09 19:17:22,Social Media,Desktop,162,1
SES_002704,USER_000538,2025-12-18 07:44:22,Referral,Desktop,94,1
SES_002705,USER_000039,2025-11-01 12:55:22,Paid Search,Mobile,325,2
SES_002706,USER_001104,2025-10-19 06:22:22,Organic Search,Desktop,83,7
SES_002707,USER_001424,2025-12-07 16:26:22,Email,Tablet,45,1
SES_002708,USER_000576,2025-09-25 00:19:22,Paid Search,Tablet,6,13
SES_002709,USER_001783,2025-11-09 15:17:22,Email,Desktop,115,14
SES_002710,USER_000667,2025-10-05 23:36:22,Direct,Mobile,1,19
SES_002711,USER_001379,2025-10-19 01:29:22,Email,Mobile,193,8
SES_002712,USER_000531,2025-10-03 18:13:22,Email,Tablet,497,20
SES_002713,USER_000715,2025-10-26 09:23:22,Social Media,Desktop,226,13
SES_002714,USER_001072,2025-10-24 20:25:22,Paid Search,Mobile,114,13
SES_002715,USER_001238,2025-11-05 02:44:22,Organic Search,Tablet,42,9
SES_002716,USER_000205,2025-10-26 16:57:22,Social Media,Desktop,115,11
SES_002717,USER_000387,2025-11-24 04:46:22,Organic Search,Mobile,174,19
SES_002718,USER_001581,2025-10-11 21:02:22,Paid Search,Desktop,106,9
SES_002719,USER_001027,2025-10-23 14:07:22,Paid Search,Mobile,273,7
SES_002720,USER_001527,2025-11-08 05:34:22,Organic Search,Mobile,266,12
SES_002721,USER_000355,2025-10-18 00:11:22,Email,Desktop,59,15
SES_002722,USER_001220,2025-10-15 03:45:22,Social Media,Desktop,697,1
SES_002723,USER_000358,2025-11-01 18:50:22,Referral,Mobile,243,9
SES_002724,USER_001192,2025-10-01 00:04:22,Social Media,Tablet,2,2
SES_002725,USER_001510,2025-10-18 02:52:22,Referral,Mobile,120,14
SES_002726,USER_001491,2025-10-01 20:32:22,Direct,Desktop,109,13
SES_002727,USER_001836,2025-11-06 13:52:22,Referral,Mobile,379,9
SES_002728,USER_000754,2025-11-12 01:26:22,Email,Mobile,145,3
SES_002729,USER_000069,2025-12-12 21:14:22,Direct,Tablet,247,19
SES_002730,USER_000631,2025-09-26 15:46:22,Referral,Desktop,2,17
SES_002731,USER_000844,2025-10-31 13:02:22,Direct,Mobile,673,12
SES_002732,USER_001213,2025-11-12 12:39:22,Paid Search,Mobile,55,14
SES_002733,USER_000965,2025-11-23 18:31:22,Email,Tablet,42,13
SES_002734,USER_001867,2025-12-17 14:53:22,Paid Search,Mobile,95,16
SES_002735,USER_000883,2025-12-02 07:35:22,Direct,Tablet,108,17
SES_002736,USER_001173,2025-10-31 17:50:22,Referral,Desktop,88,7
SES_002737,USER_001549,2025-11-11 17:37:22,Paid Search,Tablet,173,17
SES_002738,USER_001729,2025-11-19 23:19:22,Social Media,Tablet,70,1
SES_002739,USER_001327,2025-12-14 07:37:22,Paid Search,Tablet,109,9
SES_002740,USER_000061,2025-11-30 01:06:22,Organic Search,Mobile,206,15
SES_002741,USER_001907,2025-11-10 23:31:22,Organic Search,Mobile,259,19
SES_002742,USER_001379,2025-12-14 11:48:22,Direct,Tablet,329,3
SES_002743,USER_001583,2025-12-01 05:17:22,Organic Search,Mobile,218,7
SES_002744,USER_000830,2025-10-19 01:23:22,Organic Search,Mobile,169,6
SES_002745,USER_001992,2025-12-03 20:28:22,Referral,Tablet,209,8
SES_002746,USER_000232,2025-10-01 09:07:22,Social Media,Tablet,165,1
SES_002747,USER_001264,2025-10-25 23:07:22,Email,Mobile,164,3
SES_002748,USER_000476,2025-11-02 04:46:22,Social Media,Tablet,136,9
SES_002749,USER_000955,2025-11-30 04:05:22,Referral,Desktop,215,3
SES_002750,USER_001359,2025-11-26 14:44:22,Organic Search,Mobile,553,9
SES_002751,USER_001808,2025-10-18 08:25:22,Referral,Desktop,19,9
SES_002752,USER_001587,2025-12-03 11:00:22,Referral,Mobile,0,15
SES_002753,USER_000914,2025-09-24 14:48:22,Direct,Mobile,179,2
SES_002754,USER_000931,2025-09-25 17:19:22,Direct,Tablet,411,3
SES_002755,USER_001706,2025-10-09 23:27:22,Direct,Tablet,34,10
SES_002756,USER_001040,2025-10-28 03:38:22,Organic Search,Desktop,110,17
SES_002757,USER_000155,2025-12-13 05:39:22,Paid Search,Mobile,179,3
SES_002758,USER_001759,2025-11-12 04:18:22,Direct,Tablet,164,13
SES_002759,USER_001722,2025-10-03 17:09:22,Email,Tablet,6,5
SES_002760,USER_000399,2025-09-21 18:57:22,Organic Search,Desktop,929,14
SES_002761,USER_001315,2025-12-14 19:35:22,Social Media,Mobile,179,6
SES_002762,USER_001660,2025-10-21 21:51:22,Email,Desktop,35,10
SES_002763,USER_001200,2025-12-13 08:27:22,Referral,Desktop,94,1
SES_002764,USER_000925,2025-09-30 15:32:22,Paid Search,Tablet,432,19
SES_002765,USER_000497,2025-11-10 09:21:22,Email,Mobile,0,10
SES_002766,USER_000524,2025-11-06 21:26:22,Referral,Mobile,78,14
SES_002767,USER_001790,2025-11-22 14:02:22,Email,Mobile,204,8
SES_002768,USER_000926,2025-11-10 09:35:22,Direct,Desktop,78,19
SES_002769,USER_000473,2025-11-21 18:51:22,Referral,Desktop,1255,5
SES_002770,USER_000582,2025-11-12 12:42:22,Email,Tablet,632,14
SES_002771,USER_000277,2025-12-02 13:26:22,Social Media,Mobile,618,6
SES_002772,USER_000023,2025-09-25 19:29:22,Email,Mobile,149,5
SES_002773,USER_000388,2025-11-08 00:43:22,Email,Tablet,157,6
SES_002774,USER_001621,2025-11-02 23:57:22,Direct,Desktop,159,20
SES_002775,USER_001455,2025-11-28 18:31:22,Direct,Mobile,146,15
SES_002776,USER_000354,2025-11-22 01:57:22,Email,Desktop,51,17
SES_002777,USER_001082,2025-09-26 04:13:22,Direct,Desktop,71,20
SES_002778,USER_000594,2025-10-14 06:23:22,Paid Search,Desktop,0,3
SES_002779,USER_001484,2025-10-27 12:59:22,Referral,Mobile,28,20
SES_002780,USER_000145,2025-09-27 21:05:22,Paid Search,Mobile,236,19
SES_002781,USER_000963,2025-10-16 20:25:22,Direct,Mobile,69,18
SES_002782,USER_001521,2025-10-05 12:55:22,Email,Tablet,87,6
SES_002783,USER_001063,2025-12-14 09:26:22,Organic Search,Tablet,188,2
SES_002784,USER_001247,2025-10-12 18:39:22,Organic Search,Mobile,901,14
SES_002785,USER_001887,2025-10-03 06:34:22,Direct,Tablet,506,18
SES_002786,USER_000504,2025-09-24 08:12:22,Direct,Desktop,16,12
SES_002787,USER_000984,2025-12-08 11:46:22,Email,Tablet,101,11
SES_002788,USER_001006,2025-10-09 08:16:22,Social Media,Desktop,66,10
SES_002789,USER_000647,2025-10-21 15:03:22,Paid Search,Tablet,38,20
SES_002790,USER_001988,2025-11-09 14:18:22,Email,Tablet,33,16
SES_002791,USER_001424,2025-11-02 12:32:22,Direct,Desktop,608,5
SES_002792,USER_000397,2025-11-01 07:05:22,Direct,Tablet,39,16
SES_002793,USER_000564,2025-10-16 01:20:22,Referral,Mobile,343,10
SES_002794,USER_000852,2025-11-15 20:53:22,Social Media,Desktop,105,18
SES_002795,USER_001593,2025-10-05 18:38:22,Organic Search,Mobile,96,3
SES_002796,USER_000184,2025-12-05 14:08:22,Organic Search,Tablet,146,12
SES_002797,USER_000721,2025-11-20 09:33:22,Paid Search,Tablet,76,9
SES_002798,USER_000710,2025-11-07 17:34:22,Organic Search,Mobile,127,12
SES_002799,USER_000804,2025-11-28 10:23:22,Organic Search,Mobile,54,20
SES_002800,USER_000006,2025-12-13 22:33:22,Organic Search,Desktop,187,16
SES_002801,USER_001106,2025-09-25 20:18:22,Organic Search,Mobile,401,4
SES_002802,USER_000050,2025-10-24 12:06:22,Referral,Desktop,15,18
SES_002803,USER_001053,2025-12-15 17:55:22,Paid Search,Tablet,236,8
SES_002804,USER_001094,2025-11-06 04:53:22,Social Media,Tablet,245,15
SES_002805,USER_000579,2025-11-27 11:27:22,Paid Search,Mobile,17,13
SES_002806,USER_000410,2025-12-17 01:03:22,Paid Search,Mobile,229,5
SES_002807,USER_001844,2025-09-26 17:56:22,Social Media,Desktop,125,17
SES_002808,USER_001222,2025-09-26 00:49:22,Referral,Tablet,118,2
SES_002809,USER_001773,2025-10-10 13:01:22,Direct,Desktop,140,10
SES_002810,USER_001101,2025-10-17 13:23:22,Paid Search,Mobile,19,11
SES_002811,USER_000229,2025-10-25 04:39:22,Social Media,Mobile,49,4
SES_002812,USER_000038,2025-12-05 07:43:22,Email,Tablet,792,5
SES_002813,USER_001457,2025-10-29 18:56:22,Referral,Mobile,546,12
